date,ticker,shares,price,value,total_value
2024-02-02,RKLB,0.0,3.9749999046325684,0.0,58693.4
2024-02-02,BOTZ,0.0,29.151269912719727,0.0,58693.4
2024-02-02,URA,0.0,29.265413284301758,0.0,58693.4
2024-02-02,IONQ,1198.1705,10.270000457763672,12305.21,58693.4
2024-02-02,QTUM,0.0,54.21458435058594,0.0,58693.4
2024-02-05,MSFT,0.0,397.9185791015625,0.0,60438.18
2024-02-05,GOOGL,0.0,142.41714477539062,0.0,60438.18
2024-02-05,NVDA,702.3977,69.208984375,48612.23,60438.18
2024-02-05,RKLB,0.0,4.070000171661377,0.0,60438.18
2024-02-05,BOTZ,0.0,29.062000274658203,0.0,60438.18
2024-02-05,URA,0.0,28.79189109802246,0.0,60438.18
2024-02-05,IONQ,1198.1705,9.869999885559082,11825.94,60438.18
2024-02-05,QTUM,0.0,54.234134674072266,0.0,60438.18
2024-02-06,MSFT,0.0,397.7616882324219,0.0,60343.56
2024-02-06,GOOGL,0.0,142.83346557617188,0.0,60343.56
2024-02-06,NVDA,702.3977,68.10195922851562,47834.66,60343.56
2024-02-06,RKLB,0.0,4.260000228881836,0.0,60343.56
2024-02-06,BOTZ,0.0,28.83386993408203,0.0,60343.56
2024-02-06,URA,0.0,28.73618507385254,0.0,60343.56
2024-02-06,IONQ,1198.1705,10.4399995803833,12508.9,60343.56
2024-02-06,QTUM,0.0,54.27324295043945,0.0,60343.56
2024-02-07,MSFT,0.0,406.1585388183594,0.0,61622.97
2024-02-07,GOOGL,0.0,144.26080322265625,0.0,61622.97
2024-02-07,NVDA,702.3977,69.97461700439453,49150.01,61622.97
2024-02-07,RKLB,0.0,4.269999980926514,0.0,61622.97
2024-02-07,BOTZ,0.0,29.081838607788086,0.0,61622.97
